modelID,modelName,brandID,brandName,levelID,levelName,nation,haveOnSale,kouBeiNumOnSale,kouBeiNumHaltSale,mainBrandID,mainBrandName,categoryID,categoryName,nationID,powerID,powerName,powerCategoryID,powerCategoryName,minGuidePrice,maxGuidePrice,isCrawl,isCalc,isShow,isDelete,ventureID,ventureName,brandLevelID,brandLevelName
2836,摩根Plus 8,351,摩根,s,跑车,英国,0,0,0,168,摩根,5,跑车,44,0,无数据,0,无数据,248,248,1,1,1,2,3,进口,1,非豪华
2835,摩根Aero,351,摩根,s,跑车,英国,0,0,0,168,摩根,5,跑车,44,0,无数据,0,无数据,323.75,417.19,1,1,1,2,3,进口,1,非豪华
2845,宝马M1,345,宝马M,s,跑车,德国,0,0,0,15,宝马,5,跑车,49,0,无数据,0,无数据,0,0,1,0,0,2,3,进口,2,豪华
2844,爱丽舍(海外),82,雪铁龙(进口),a,紧凑型车,法国,2,0,0,72,雪铁龙,1,轿车,33,0,无数据,0,无数据,0,0,1,0,0,2,3,进口,1,非豪华
2843,昕锐(海外),138,斯柯达(进口),a,紧凑型车,捷克,2,0,0,67,斯柯达,1,轿车,420,0,无数据,0,无数据,0,0,1,0,0,2,3,进口,1,非豪华
2842,奔驰A级AMG(进口),344,梅赛德斯-AMG,a,紧凑型车,德国,1,0,0,36,奔驰,1,轿车,49,11,汽油动力,1,燃油动力,39.98,59.2,1,1,1,2,3,进口,2,豪华
2841,奥迪SQ5,79,奥迪(进口),suvb,中型SUV,德国,0,0,0,33,奥迪,2,SUV,49,0,无数据,0,无数据,66.8,66.8,1,1,1,2,3,进口,2,豪华
2849,Dokker,340,Dacia,a00,微型车,罗马尼亚,2,0,0,157,Dacia,1,轿车,40,0,无数据,0,无数据,0,0,1,0,0,2,3,进口,1,非豪华
2848,宝马GINA,80,宝马(进口),s,跑车,德国,0,0,0,15,宝马,5,跑车,49,0,无数据,0,无数据,0,0,1,0,0,2,3,进口,2,豪华
2847,宝马5系GT,80,宝马(进口),c,中大型车,德国,0,0,0,15,宝马,1,轿车,49,11,汽油动力,1,燃油动力,68.8,186,1,1,1,2,3,进口,2,豪华
2846,V12 Zagato,108,阿斯顿·马丁,s,跑车,英国,0,0,0,35,阿斯顿·马丁,5,跑车,44,11,汽油动力,1,燃油动力,1200,1200,1,1,1,2,3,进口,2,豪华
2856,N-BOX,75,本田(进口),a00,微型车,日本,2,0,0,14,本田,1,轿车,81,0,无数据,0,无数据,0,0,1,0,0,2,3,进口,1,非豪华
2854,Tahoe,142,雪佛兰(进口),suvd,大型SUV,美国,2,0,0,71,雪佛兰,2,SUV,1,0,无数据,0,无数据,0,0,1,0,0,2,3,进口,1,非豪华
2851,Spin,142,雪佛兰(进口),mpv,MPV,美国,2,0,0,71,雪佛兰,3,MPV,1,0,无数据,0,无数据,0,0,1,0,0,2,3,进口,1,非豪华
2859,欧宝Adam,87,欧宝,a00,微型车,德国,2,0,0,59,欧宝,1,轿车,49,0,无数据,0,无数据,0,0,1,0,0,2,3,进口,1,非豪华
2858,沃克斯豪尔Adam,343,沃克斯豪尔,a0,小型车,英国,2,0,0,159,沃克斯豪尔,1,轿车,44,0,无数据,0,无数据,0,0,1,0,0,2,3,进口,1,非豪华
2866,起亚K3(海外),111,起亚(进口),a,紧凑型车,韩国,2,0,0,62,起亚,1,轿车,82,0,无数据,0,无数据,0,0,1,0,0,2,3,进口,1,非豪华
2869,创酷(海外),142,雪佛兰(进口),suva0,小型SUV,美国,2,0,0,71,雪佛兰,2,SUV,1,0,无数据,0,无数据,0,0,1,0,0,2,3,进口,1,非豪华
2868,菲亚特126P,165,菲亚特(进口),a00,微型车,意大利,0,0,0,11,菲亚特,1,轿车,39,0,无数据,0,无数据,0,0,1,0,0,2,3,进口,1,非豪华
2881,Knight XV,353,Conquest,suvd,大型SUV,加拿大,2,0,0,171,Conquest,2,SUV,9001,0,无数据,0,无数据,0,0,1,0,0,2,3,进口,1,非豪华
2880,法拉利275,78,法拉利,s,跑车,意大利,0,0,0,42,法拉利,5,跑车,39,0,无数据,0,无数据,0,0,1,0,0,2,3,进口,2,豪华
2877,法拉利410,78,法拉利,s,跑车,意大利,0,0,0,42,法拉利,5,跑车,39,0,无数据,0,无数据,0,0,1,0,0,2,3,进口,2,豪华
2875,法拉利250 GT,78,法拉利,s,跑车,意大利,0,0,0,42,法拉利,5,跑车,39,0,无数据,0,无数据,0,0,1,0,0,2,3,进口,2,豪华
2874,法拉利212,78,法拉利,s,跑车,意大利,0,0,0,42,法拉利,5,跑车,39,0,无数据,0,无数据,0,0,1,0,0,2,3,进口,2,豪华
2873,Venom GT,352,Hennessey,s,跑车,美国,2,0,0,170,Hennessey,5,跑车,1,0,无数据,0,无数据,0,0,1,0,0,2,3,进口,1,非豪华
2872,迈凯伦X-1,314,迈凯伦,s,跑车,英国,2,0,0,129,迈凯伦,5,跑车,44,0,无数据,0,无数据,0,0,1,0,0,2,3,进口,2,豪华
2879,法拉利500,78,法拉利,s,跑车,意大利,0,0,0,42,法拉利,5,跑车,39,0,无数据,0,无数据,0,0,1,0,0,2,3,进口,2,豪华
2892,ONYX,88,标致(进口),s,跑车,法国,2,0,0,13,标致,5,跑车,33,0,无数据,0,无数据,0,0,1,0,0,2,3,进口,1,非豪华
2891,标致2008(海外),88,标致(进口),suva0,小型SUV,法国,2,0,0,13,标致,2,SUV,33,0,无数据,0,无数据,0,0,1,0,0,2,3,进口,1,非豪华
2890,Sentra,73,日产(进口),a,紧凑型车,日本,2,0,0,63,日产,1,轿车,81,0,无数据,0,无数据,0,0,1,0,0,2,3,进口,1,非豪华
2884,福特F-650,61,福特(进口),gp,高端皮卡,美国,2,0,0,8,福特,4,皮卡,1,0,无数据,0,无数据,0,0,1,0,0,2,3,进口,1,非豪华
2899,现代HB20,74,现代(进口),a0,小型车,韩国,2,0,0,12,现代,1,轿车,82,0,无数据,0,无数据,0,0,1,0,0,2,3,进口,1,非豪华
2898,smart forstars,187,smart,a00,微型车,德国,2,0,0,45,smart,1,轿车,49,0,无数据,0,无数据,0,0,1,0,0,2,3,进口,2,豪华
2897,Active Tourer,80,宝马(进口),a,紧凑型车,德国,0,0,0,15,宝马,1,轿车,49,0,无数据,0,无数据,0,0,1,0,0,2,3,进口,2,豪华
4607,赛麟S1,557,赛麟(进口),s,跑车,美国,2,0,0,205,赛麟,5,跑车,1,0,无数据,0,无数据,0,0,1,0,0,2,3,进口,1,非豪华
4600,Lorinser GS500,472,罗伦士,suvd,大型SUV,德国,1,0,0,118,Lorinser,2,SUV,49,11,汽油动力,1,燃油动力,159.8,159.8,1,1,1,2,3,进口,1,非豪华
4603,Terzo Millennio,83,兰博基尼,s,跑车,意大利,2,0,0,48,兰博基尼,5,跑车,39,0,无数据,0,无数据,0,0,1,0,0,2,3,进口,2,豪华
4604,大捷龙PHEV(进口),69,克莱斯勒(进口),mpv,MPV,美国,1,0,0,9,克莱斯勒,3,MPV,1,22,PHEV,2,新能源,49.69,49.69,1,1,1,2,3,进口,1,非豪华
4626,Rush,63,丰田(进口),suva,紧凑型SUV,日本,2,0,0,3,丰田,2,SUV,81,0,无数据,0,无数据,0,0,1,0,0,2,3,进口,1,非豪华
3310,Intrado,74,现代(进口),suva,紧凑型SUV,韩国,2,0,0,12,现代,2,SUV,82,0,无数据,0,无数据,0,0,1,0,0,2,3,进口,1,非豪华
3305,奥迪Q4(进口),79,奥迪(进口),suva,紧凑型SUV,德国,2,0,0,33,奥迪,2,SUV,49,0,无数据,0,无数据,0,0,1,0,0,2,3,进口,2,豪华
3302,宝马2系旅行车(进口),80,宝马(进口),a,紧凑型车,德国,0,0,0,15,宝马,1,轿车,49,0,无数据,0,无数据,27.99,34.99,1,1,1,2,3,进口,2,豪华
700,大众CC,50,大众(进口),b,中型车,德国,0,0,0,1,大众,1,轿车,49,0,无数据,0,无数据,39.39,53.68,1,1,1,2,3,进口,1,非豪华
701,MATERIA,192,大发(进口),a,紧凑型车,日本,0,0,0,92,大发,1,轿车,81,0,无数据,0,无数据,0,0,1,0,0,2,3,进口,1,非豪华
702,日产370Z,73,日产(进口),s,跑车,日本,0,0,0,63,日产,5,跑车,81,0,无数据,0,无数据,52.5,66.8,1,1,1,2,3,进口,1,非豪华
703,Panamera,81,保时捷,d,大型车,德国,1,0,0,40,保时捷,1,轿车,49,11,汽油动力,1,燃油动力,97.3,407.2,1,1,1,2,3,进口,2,豪华
4634,Cronos,165,菲亚特(进口),a,紧凑型车,意大利,2,0,0,11,菲亚特,1,轿车,39,0,无数据,0,无数据,0,0,1,0,0,2,3,进口,1,非豪华
704,福克斯(进口),61,福特(进口),a,紧凑型车,美国,0,0,0,8,福特,1,轿车,1,0,无数据,0,无数据,24.28,40.18,1,1,1,2,3,进口,1,非豪华
4635,航海家(进口),56,林肯(进口),suvb,中型SUV,美国,1,0,0,51,林肯,2,SUV,1,11,汽油动力,1,燃油动力,38.88,51.88,1,1,1,2,3,进口,2,豪华
4636,Silver Cloud,107,劳斯莱斯,c,中大型车,英国,0,0,0,54,劳斯莱斯,1,轿车,44,0,无数据,0,无数据,0,0,1,0,0,2,3,进口,2,豪华
707,Splash(海外),161,铃木(进口),a0,小型车,日本,2,0,0,53,铃木,1,轿车,81,0,无数据,0,无数据,0,0,1,0,0,2,3,进口,1,非豪华
3308,福特GPW,61,福特(进口),suva0,小型SUV,美国,0,0,0,8,福特,2,SUV,1,0,无数据,0,无数据,0,0,1,0,0,2,3,进口,1,非豪华
4638,Aria FXE,491,Aria,s,跑车,美国,2,0,0,310,Aria,5,跑车,1,0,无数据,0,无数据,0,0,1,0,0,2,3,进口,1,非豪华
4650,迈凯伦塞纳,314,迈凯伦,s,跑车,英国,2,0,0,129,迈凯伦,5,跑车,44,0,无数据,0,无数据,0,0,1,0,0,2,3,进口,2,豪华
4651,斯柯达VOS,138,斯柯达(进口),d,大型车,捷克,0,0,0,67,斯柯达,1,轿车,420,0,无数据,0,无数据,0,0,1,0,0,2,3,进口,1,非豪华
3321,自由侠(海外),71,Jeep(进口),suva0,小型SUV,美国,2,0,0,46,Jeep,2,SUV,1,0,无数据,0,无数据,0,0,1,0,0,2,3,进口,1,非豪华
3315,XchangE,374,Rinspeed,b,中型车,瑞士,2,0,0,193,Rinspeed,1,轿车,41,0,无数据,0,无数据,0,0,1,0,0,2,3,进口,1,非豪华
3314,XC Coupe,84,沃尔沃(进口),suvc,中大型SUV,瑞典,2,0,0,70,沃尔沃,2,SUV,46,0,无数据,0,无数据,0,0,1,0,0,2,3,进口,2,豪华
3313,奥迪A9,79,奥迪(进口),d,大型车,德国,2,0,0,33,奥迪,1,轿车,49,0,无数据,0,无数据,0,0,1,0,0,2,3,进口,2,豪华
3312,捷豹XE,85,捷豹,b,中型车,英国,0,0,0,44,捷豹,1,轿车,44,0,无数据,0,无数据,39.8,61,1,1,1,2,3,进口,2,豪华
710,现代i30(海外),74,现代(进口),a,紧凑型车,韩国,2,0,0,12,现代,1,轿车,82,0,无数据,0,无数据,0,0,1,0,0,2,3,进口,1,非豪华
711,YARiS(海外),63,丰田(进口),a0,小型车,日本,2,0,0,3,丰田,1,轿车,81,0,无数据,0,无数据,0,0,1,0,0,2,3,进口,1,非豪华
712,伊兰特(海外),74,现代(进口),a,紧凑型车,韩国,2,0,0,12,现代,1,轿车,82,0,无数据,0,无数据,0,0,1,0,0,2,3,进口,1,非豪华
713,嘉年华(进口),61,福特(进口),a0,小型车,美国,0,0,0,8,福特,1,轿车,1,0,无数据,0,无数据,18.59,18.59,1,1,1,2,3,进口,1,非豪华
4644,雷克萨斯LF-1 Limitless,65,雷克萨斯,suvc,中大型SUV,日本,2,0,0,52,雷克萨斯,2,SUV,81,0,无数据,0,无数据,0,0,1,0,0,2,3,进口,2,豪华
714,伊比飒,194,西雅特,a0,小型车,西班牙,0,0,0,98,西雅特,1,轿车,34,0,无数据,0,无数据,14.98,18.88,1,1,1,2,3,进口,1,非豪华
715,MiTo,86,阿尔法·罗密欧,a0,小型车,意大利,2,0,0,34,阿尔法·罗密欧,1,轿车,39,0,无数据,0,无数据,0,0,1,0,0,2,3,进口,2,豪华
716,Altea,194,西雅特,a0,小型车,西班牙,0,0,0,98,西雅特,1,轿车,34,0,无数据,0,无数据,0,0,1,0,0,2,3,进口,1,非豪华
4647,凯迪拉克XT4(海外),44,凯迪拉克(进口),suva,紧凑型SUV,美国,2,0,0,47,凯迪拉克,2,SUV,1,0,无数据,0,无数据,0,0,1,0,0,2,3,进口,2,豪华
717,Exeo,194,西雅特,b,中型车,西班牙,2,0,0,98,西雅特,1,轿车,34,0,无数据,0,无数据,0,0,1,0,0,2,3,进口,1,非豪华
4648,Snap,374,Rinspeed,mpv,MPV,瑞士,2,0,0,193,Rinspeed,3,MPV,41,0,无数据,0,无数据,0,0,1,0,0,2,3,进口,1,非豪华
718,LEON,194,西雅特,a,紧凑型车,西班牙,0,0,0,98,西雅特,1,轿车,34,0,无数据,0,无数据,24.39,29.46,1,1,1,2,3,进口,1,非豪华
3319,标致6008,88,标致(进口),suvb,中型SUV,法国,2,0,0,13,标致,2,SUV,33,0,无数据,0,无数据,0,0,1,0,0,2,3,进口,1,非豪华
719,君越(海外),182,别克(进口),b,中型车,美国,2,0,0,38,别克,1,轿车,1,0,无数据,0,无数据,0,0,1,0,0,2,3,进口,1,非豪华
3332,Anthem,182,别克(进口),suvb,中型SUV,美国,2,0,0,38,别克,2,SUV,1,0,无数据,0,无数据,0,0,1,0,0,2,3,进口,1,非豪华
3331,标致408 GT,88,标致(进口),a,紧凑型车,法国,2,0,0,13,标致,1,轿车,33,0,无数据,0,无数据,0,0,1,0,0,2,3,进口,1,非豪华
3329,Ulster,108,阿斯顿·马丁,s,跑车,英国,0,0,0,35,阿斯顿·马丁,5,跑车,44,0,无数据,0,无数据,0,0,1,0,0,2,3,进口,2,豪华
3328,讴歌TLX,157,讴歌(进口),b,中型车,日本,0,0,0,60,讴歌,1,轿车,81,0,无数据,0,无数据,38.98,43.9,1,1,1,2,3,进口,2,豪华
3327,Zenos E10,370,Caterham,s,跑车,英国,2,0,0,189,Caterham,5,跑车,44,0,无数据,0,无数据,0,0,1,0,0,2,3,进口,1,非豪华
3325,奥迪A0,79,奥迪(进口),a00,微型车,德国,2,0,0,33,奥迪,1,轿车,49,0,无数据,0,无数据,0,0,1,0,0,2,3,进口,2,豪华
720,雷克萨斯HS,65,雷克萨斯,b,中型车,日本,0,0,0,52,雷克萨斯,1,轿车,81,0,无数据,0,无数据,0,0,1,0,0,2,3,进口,2,豪华
3323,DS 5LS(海外),578,DS(进口),a,紧凑型车,法国,2,0,0,169,DS,1,轿车,33,0,无数据,0,无数据,0,0,1,0,0,2,3,进口,2,豪华
721,普锐斯(海外),63,丰田(进口),a,紧凑型车,日本,2,0,0,3,丰田,1,轿车,81,0,无数据,0,无数据,0,0,1,0,0,2,3,进口,1,非豪华
3322,Verso-S,63,丰田(进口),mpv,MPV,日本,2,0,0,3,丰田,3,MPV,81,0,无数据,0,无数据,0,0,1,0,0,2,3,进口,1,非豪华
722,迈锐宝(海外),142,雪佛兰(进口),b,中型车,美国,2,0,0,71,雪佛兰,1,轿车,1,0,无数据,0,无数据,0,0,1,0,0,2,3,进口,1,非豪华
723,INSIGHT,75,本田(进口),a,紧凑型车,日本,0,0,0,14,本田,1,轿车,81,0,无数据,0,无数据,20.98,20.98,1,1,1,2,3,进口,1,非豪华
724,标致3008(进口),88,标致(进口),suva,紧凑型SUV,法国,0,0,0,13,标致,2,SUV,33,0,无数据,0,无数据,24.68,26.68,1,1,1,2,3,进口,1,非豪华
725,威兹曼GT,195,威兹曼,s,跑车,德国,0,0,0,99,威兹曼,5,跑车,49,0,无数据,0,无数据,295,428,1,1,1,2,3,进口,1,非豪华
726,标致107,88,标致(进口),a00,微型车,法国,2,0,0,13,标致,1,轿车,33,0,无数据,0,无数据,0,0,1,0,0,2,3,进口,1,非豪华
727,Reventon,83,兰博基尼,s,跑车,意大利,0,0,0,48,兰博基尼,5,跑车,39,11,汽油动力,1,燃油动力,1500,1500,1,1,1,2,3,进口,2,豪华
728,马自达6(进口),119,马自达(进口),b,中型车,日本,2,0,0,58,马自达,1,轿车,81,0,无数据,0,无数据,0,0,1,0,0,2,3,进口,1,非豪华
4659,Design-X1,493,Jannarelly,s,跑车,阿拉伯联合酋长国,2,0,0,315,Jannarelly,5,跑车,971,0,无数据,0,无数据,0,0,1,0,0,2,3,进口,1,非豪华
729,阿斯顿·马丁One-77,108,阿斯顿·马丁,s,跑车,英国,0,0,0,35,阿斯顿·马丁,5,跑车,44,0,无数据,0,无数据,0,0,1,0,0,2,3,进口,2,豪华
4671,GR Super Sport,63,丰田(进口),s,跑车,日本,2,0,0,3,丰田,5,跑车,81,0,无数据,0,无数据,0,0,1,0,0,2,3,进口,1,非豪华
4672,福特E系列,61,福特(进口),mpv,MPV,美国,2,0,0,8,福特,3,MPV,1,0,无数据,0,无数据,0,0,1,0,0,2,3,进口,1,非豪华
3342,GT4 Stinger,111,起亚(进口),s,跑车,韩国,2,0,0,62,起亚,5,跑车,82,0,无数据,0,无数据,0,0,1,0,0,2,3,进口,1,非豪华
3340,Cressida,63,丰田(进口),b,中型车,日本,0,0,0,3,丰田,1,轿车,81,0,无数据,0,无数据,0,0,1,0,0,2,3,进口,1,非豪华
3339,奔驰GLC(进口),47,奔驰(进口),suvb,中型SUV,德国,1,0,0,36,奔驰,2,SUV,49,11,汽油动力,1,燃油动力,45.28,63.8,1,1,1,2,3,进口,2,豪华
2007,MINI BEACHCOMBER,143,MINI,suva0,小型SUV,英国,0,0,0,56,MINI,2,SUV,44,0,无数据,0,无数据,0,0,1,0,0,2,3,进口,2,豪华
3338,标致608,88,标致(进口),c,中大型车,法国,2,0,0,13,标致,1,轿车,33,0,无数据,0,无数据,0,0,1,0,0,2,3,进口,1,非豪华
2006,Galaxy,61,福特(进口),mpv,MPV,美国,2,0,0,8,福特,3,MPV,1,0,无数据,0,无数据,0,0,1,0,0,2,3,进口,1,非豪华
2005,Sprinter,47,奔驰(进口),mpv,MPV,德国,0,0,0,36,奔驰,3,MPV,49,0,无数据,0,无数据,125,125,1,1,1,2,3,进口,2,豪华
3336,丰田SAI,63,丰田(进口),a,紧凑型车,日本,2,0,0,3,丰田,1,轿车,81,0,无数据,0,无数据,0,0,1,0,0,2,3,进口,1,非豪华
730,科尼赛克CCR,196,科尼赛克,s,跑车,瑞典,0,0,0,100,科尼赛克,5,跑车,46,0,无数据,0,无数据,0,0,1,0,0,2,3,进口,2,豪华
731,科尼赛克CCX,196,科尼赛克,s,跑车,瑞典,0,0,0,100,科尼赛克,5,跑车,46,11,汽油动力,1,燃油动力,2300,2300,1,1,1,2,3,进口,2,豪华
2003,Roomster,138,斯柯达(进口),a0,小型车,捷克,0,0,0,67,斯柯达,1,轿车,420,0,无数据,0,无数据,0,0,1,0,0,2,3,进口,1,非豪华
3334,奥迪Q9,79,奥迪(进口),suvd,大型SUV,德国,2,0,0,33,奥迪,2,SUV,49,0,无数据,0,无数据,0,0,1,0,0,2,3,进口,2,豪华
732,科尼赛克CCXR,196,科尼赛克,s,跑车,瑞典,0,0,0,100,科尼赛克,5,跑车,46,11,汽油动力,1,燃油动力,2600,4700,1,1,1,2,3,进口,2,豪华
2002,Magentis,111,起亚(进口),b,中型车,韩国,0,0,0,62,起亚,1,轿车,82,0,无数据,0,无数据,0,0,1,0,0,2,3,进口,1,非豪华
733,奥德赛(海外),75,本田(进口),mpv,MPV,日本,2,0,0,14,本田,3,MPV,81,0,无数据,0,无数据,0,0,1,0,0,2,3,进口,1,非豪华
734,克莱斯勒200C,69,克莱斯勒(进口),b,中型车,美国,0,0,0,9,克莱斯勒,1,轿车,1,0,无数据,0,无数据,0,0,1,0,0,2,3,进口,1,非豪华
735,Sebring,69,克莱斯勒(进口),b,中型车,美国,0,0,0,9,克莱斯勒,1,轿车,1,0,无数据,0,无数据,0,0,1,0,0,2,3,进口,1,非豪华
737,BlueSport,50,大众(进口),s,跑车,德国,0,0,0,1,大众,5,跑车,49,0,无数据,0,无数据,0,0,1,0,0,2,3,进口,1,非豪华
4668,Nexo,74,现代(进口),suvb,中型SUV,韩国,2,0,0,12,现代,2,SUV,82,0,无数据,0,无数据,0,0,1,0,0,2,3,进口,1,非豪华
738,挑战者,175,道奇(进口),s,跑车,美国,2,0,0,41,道奇,5,跑车,1,0,无数据,0,无数据,0,0,1,0,0,2,3,进口,1,非豪华
4669,极睿新能源,111,起亚(进口),suva,紧凑型SUV,韩国,2,0,0,62,起亚,2,SUV,82,0,无数据,0,无数据,0,0,1,0,0,2,3,进口,1,非豪华
739,Estoque,83,兰博基尼,s,跑车,意大利,0,0,0,48,兰博基尼,5,跑车,39,0,无数据,0,无数据,0,0,1,0,0,2,3,进口,2,豪华
2023,Falcon,61,福特(进口),b,中型车,美国,2,0,0,8,福特,1,轿车,1,0,无数据,0,无数据,0,0,1,0,0,2,3,进口,1,非豪华
3354,DMC-12,379,DMC,s,跑车,美国,2,0,0,198,DMC,5,跑车,1,0,无数据,0,无数据,0,0,1,0,0,2,3,进口,1,非豪华
2022,铃木XL7,161,铃木(进口),suvb,中型SUV,日本,0,0,0,53,铃木,2,SUV,81,0,无数据,0,无数据,0,0,1,0,0,2,3,进口,1,非豪华
3353,Sport Sedan,73,日产(进口),b,中型车,日本,2,0,0,63,日产,1,轿车,81,0,无数据,0,无数据,0,0,1,0,0,2,3,进口,1,非豪华
2021,麦瑞纳,87,欧宝,mpv,MPV,德国,0,0,0,59,欧宝,3,MPV,49,0,无数据,0,无数据,19.5,21.5,1,1,1,2,3,进口,1,非豪华
3352,丰田FT-1,63,丰田(进口),s,跑车,日本,2,0,0,3,丰田,5,跑车,81,0,无数据,0,无数据,0,0,1,0,0,2,3,进口,1,非豪华
3348,Mirage G4,128,三菱(进口),a,紧凑型车,日本,2,0,0,68,三菱,1,轿车,81,0,无数据,0,无数据,0,0,1,0,0,2,3,进口,1,非豪华
740,奥迪A7,79,奥迪(进口),c,中大型车,德国,1,0,0,33,奥迪,1,轿车,49,11,汽油动力,1,燃油动力,55.6,95.8,1,1,1,2,3,进口,2,豪华
741,Saab 9-X,97,萨博,s,跑车,瑞典,0,0,0,64,萨博,5,跑车,46,0,无数据,0,无数据,0,0,1,0,0,2,3,进口,2,豪华
742,世爵C12,184,世爵,s,跑车,荷兰,0,0,0,66,世爵,5,跑车,31,0,无数据,0,无数据,0,0,1,0,0,2,3,进口,1,非豪华
3345,CANYON,207,GMC,gp,高端皮卡,美国,2,0,0,112,GMC,4,皮卡,1,0,无数据,0,无数据,0,0,1,0,0,2,3,进口,1,非豪华
743,沃尔沃V70,84,沃尔沃(进口),c,中大型车,瑞典,2,0,0,70,沃尔沃,1,轿车,46,0,无数据,0,无数据,0,0,1,0,0,2,3,进口,2,豪华
744,Fusion,61,福特(进口),b,中型车,美国,2,0,0,8,福特,1,轿车,1,0,无数据,0,无数据,0,0,1,0,0,2,3,进口,1,非豪华
4675,Xmotion,73,日产(进口),suvc,中大型SUV,日本,2,0,0,63,日产,2,SUV,81,0,无数据,0,无数据,0,0,1,0,0,2,3,进口,1,非豪华
745,雪铁龙C2(海外),82,雪铁龙(进口),a0,小型车,法国,0,0,0,72,雪铁龙,1,轿车,33,0,无数据,0,无数据,0,0,1,0,0,2,3,进口,1,非豪华
4676,Q Inspiration,72,英菲尼迪(进口),d,大型车,日本,2,0,0,73,英菲尼迪,1,轿车,81,0,无数据,0,无数据,0,0,1,0,0,2,3,进口,2,豪华
746,本田S2000,75,本田(进口),s,跑车,日本,0,0,0,14,本田,5,跑车,81,0,无数据,0,无数据,0,0,1,0,0,2,3,进口,1,非豪华
747,沃尔沃V50,84,沃尔沃(进口),a,紧凑型车,瑞典,2,0,0,70,沃尔沃,1,轿车,46,0,无数据,0,无数据,0,0,1,0,0,2,3,进口,2,豪华
748,Aygo,63,丰田(进口),a00,微型车,日本,2,0,0,3,丰田,1,轿车,81,0,无数据,0,无数据,0,0,1,0,0,2,3,进口,1,非豪华
749,MINI CLUBMAN,143,MINI,a0,小型车,英国,1,0,0,56,MINI,1,轿车,44,11,汽油动力,1,燃油动力,23.78,39.5,1,1,1,2,3,进口,2,豪华
4692,VISION X,138,斯柯达(进口),suva0,小型SUV,捷克,2,0,0,67,斯柯达,2,SUV,420,0,无数据,0,无数据,0,0,1,0,0,2,3,进口,1,非豪华
4694,LEVC TX,497,LEVC,mpv,MPV,英国,2,0,0,320,LEVC,3,MPV,44,0,无数据,0,无数据,0,0,1,0,0,2,3,进口,1,非豪华
3365,Adra,142,雪佛兰(进口),suva0,小型SUV,美国,2,0,0,71,雪佛兰,2,SUV,1,0,无数据,0,无数据,0,0,1,0,0,2,3,进口,1,非豪华
3364,奔驰V级(进口),47,奔驰(进口),mpv,MPV,德国,2,0,0,36,奔驰,3,MPV,49,0,无数据,0,无数据,0,0,1,0,0,2,3,进口,2,豪华
2032,Picanto,111,起亚(进口),a00,微型车,韩国,2,0,0,62,起亚,1,轿车,82,0,无数据,0,无数据,0,0,1,0,0,2,3,进口,1,非豪华
2031,雪铁龙GT,82,雪铁龙(进口),s,跑车,法国,0,0,0,72,雪铁龙,5,跑车,33,0,无数据,0,无数据,0,0,1,0,0,2,3,进口,1,非豪华
3362,宝马X7,80,宝马(进口),suvd,大型SUV,德国,1,0,0,15,宝马,2,SUV,49,11,汽油动力,1,燃油动力,100,162.8,1,1,1,2,3,进口,2,豪华
2030,标致807,88,标致(进口),mpv,MPV,法国,0,0,0,13,标致,3,MPV,33,0,无数据,0,无数据,0,0,1,0,0,2,3,进口,1,非豪华
2029,Espace,89,雷诺(进口),mpv,MPV,法国,1,0,0,10,雷诺,3,MPV,33,11,汽油动力,1,燃油动力,25.88,32.88,1,1,1,2,3,进口,1,非豪华
750,MINI COUNTRYMAN,143,MINI,suva,紧凑型SUV,英国,1,0,0,56,MINI,2,SUV,44,11,汽油动力,1,燃油动力,24.38,41.5,1,1,1,2,3,进口,2,豪华
3359,凯迪拉克CT6(海外),44,凯迪拉克(进口),c,中大型车,美国,2,0,0,47,凯迪拉克,1,轿车,1,0,无数据,0,无数据,0,0,1,0,0,2,3,进口,2,豪华
751,西玛(海外),73,日产(进口),b,中型车,日本,2,0,0,63,日产,1,轿车,81,0,无数据,0,无数据,0,0,1,0,0,2,3,进口,1,非豪华
3358,CELERIO,161,铃木(进口),a00,微型车,日本,2,0,0,53,铃木,1,轿车,81,0,无数据,0,无数据,0,0,1,0,0,2,3,进口,1,非豪华
752,凯迪拉克ELR,44,凯迪拉克(进口),s,跑车,美国,2,0,0,47,凯迪拉克,5,跑车,1,0,无数据,0,无数据,0,0,1,0,0,2,3,进口,2,豪华
2026,切诺基(进口),71,Jeep(进口),suvb,中型SUV,美国,0,0,0,46,Jeep,2,SUV,1,0,无数据,0,无数据,0,0,1,0,0,2,3,进口,1,非豪华
3357,宝马M2,345,宝马M,s,跑车,德国,1,0,0,15,宝马,5,跑车,49,11,汽油动力,1,燃油动力,59.98,64.38,1,1,1,2,3,进口,2,豪华
753,欧宝Corsa,87,欧宝,a0,小型车,德国,2,0,0,59,欧宝,1,轿车,49,0,无数据,0,无数据,0,0,1,0,0,2,3,进口,1,非豪华
3356,Granite,207,GMC,a0,小型车,美国,2,0,0,112,GMC,1,轿车,1,0,无数据,0,无数据,0,0,1,0,0,2,3,进口,1,非豪华
754,揽胜极光(进口),49,路虎(进口),suvb,中型SUV,英国,0,0,0,49,路虎,2,SUV,44,0,无数据,0,无数据,52.8,98.89,1,1,1,2,3,进口,2,豪华
